id,primary_name,location,last_status_check_time,total.dois,current.dois
11104,Istanbul Universitesi Iktisat Fakultesi Mecmuasi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,10,9
98869,Institute of Korean Democracy (IKD),Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,10,10
52657,International Journal of Machine Learning and Networked Collaborative Engineering,"No. 37, Narayama Layout Hosa Road Junction Bangalore Karnataka 560100 India",2018-04-04,10,10
11890,Callosum Neurology,11A Gadung Denpasar Bali 80233 Indonesia,2018-04-04,9,9
12283,Revista de Estudios del Campo de Montiel,1 Plaza Mayor Almedina Ciudad Real 13328 Spain,2018-04-04,9,9
12150,Russian Mineralogical Society,"2, 21st Line Saint Petersburg 199106 Russian Federation",2018-04-04,9,9
12226,The Korean Economic and Business Association,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,9,9
12179,Humanist Publishing House,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,9,9
12098,AMUB/Revue Medicale de Bruxelles,Route de Lennik 808/612 Brussels 1070 Belgium,2018-04-04,9,9
12092,Universitas Riau,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,9,9
5191,Northeast Brazilian Health Journal,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,9,0
12237,Institute of Technical and Scientific Research,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,9,9
11879,Society of Contemporary Art Science,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,9,9
12303,Asia-Pacific Network for Global Change Research,"East Building, 4F, 1-5-2 Wakinohama Kaigan Dori, Chuo-ku Kobe Hyogo 651-0073 Japan",2018-04-04,9,9
98671,Girisimcilik Inovasyon ve Pazarlama Arastirmalari Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,9,9
11870,The Korean Association For Studies Of Modern Chinese History,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,9,9
11932,Revista Sem Aspas,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,9,9
15147,NATO Strategic Communications Centre of Excellence,"Kalnciema iela 11,b Riga LV1048 Latvia",2018-04-04,9,1
49765,Humanistica Lovaniensia,Blijde-Inkomststraat 21 (3309) Leuven B-3000 Belgium,2018-04-04,9,9
12268,Moscow Pharmaceutical Society,"Leninskaya Sloboda 19, room 21 t Moscow 115280 Russian Federation",2018-04-04,8,6
12122,"Nicholson School of Communication, UCF",12405 Aquarius Agora Dr. Orlando FL 32816-1344 United States,2018-04-04,8,8
15189,Partners in Digital Health,"73 Harbor Drive, Suite 409 Stamford ST 06902 United States",2018-04-04,8,8
12222,STIE Widya Gama Lumajang,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,8,8
11994,"Faculty of Journalism, Lomonosov Moscow State University",Mokhovaya street 9 Moscow 125009 Russian Federation,2018-04-04,8,8
11992,The Journal of Collegiate Emergency Medical Services,117 N 15th St #1105 Philadelphia PA 19102 United States,2018-04-04,8,8
11946,Korean Association on Social Quality,119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea,2018-04-04,8,8
11865,Motu Economic and Public Policy Research,PO Box 24390 Wellington 6042 New Zealand,2018-04-04,8,5
11102,Litera,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,8,8
122209,Korean Society for Adolescents and Filial Piety Culture,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,8,8
12210,The Korean Society for Eco Early Childhood Education and Care,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,7,7
41019,Sosyal Ekonomik Arastirmalar Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,7,0
12093,Korea Association of the Law of Civil Procedure,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,7,7
12068,Dialogues,101 Lampe Dr. Withers 310 Campus Box 8106 Raleigh NC 27695 United States,2018-04-04,7,7
12057,The Society of Korean Seowon,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,7,7
12027,King Abdullah Petroleum Studies and Research Center (KAPSARC),P.O. Box 88550 Riyadh 11672 Saudi Arabia,2018-04-04,7,7
12003,Japan Society for Vascular Failure,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,7,7
12256,Korean Association for Christian Scholarship,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,7,7
12106,Journal of Physical Education and Sports Studies,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,7,7
11931,Apeejay Journal of Management  Technical Campus,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,7,7
11856,MLS Educational Research,"C/ Isabel Torres, 21 CIF: B39852470 Santander 39011 Spain",2018-04-04,7,7
12330,Politeknik Gorontalo,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,7,7
12400,INNOTEC Gestion,Roxlo 1499/601 Montevideo 11200 Uruguay,2018-04-04,7,7
52720,"Faculty of Economics and Business, The University of Lampung","Editorial IJEBE, Jl. Prof. Dr. Sumantri Brojonegoro No. 1 Bandar Lampung Indonesia",2018-04-04,7,7
12029,"The Institute of Medical Science, Chosun University","8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea",2018-04-04,6,6
12017,Ideas Spread,229 E 105th St. New York NY 10029 United States,2018-04-04,6,6
11907,Majalah BIAM,Jl Kebun Cengkeh Batu Merah Sirimau Ambon Maluku 97128 Indonesia,2018-04-04,6,6
11980,The Aviation Management Society of Korea,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,6,6
12346,Asociatia de Geografie,"Turism si Sport, CIF 30021056 Location Nojorid no. 269, Bihor County Romania",2018-04-04,6,6
12181,Institute of Marine Geology and Geophysics of the Far East Branch of the RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,6,6
12297,GITO mbH Verlag,23 Kaiserdamm Berlin Berlin 14057 Germany,2018-04-04,5,5
12204,Management Research Center,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,5,5
12156,Uygulamali Yerbilimleri Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,5,5
4942,Emerging Theatre Research,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,5,0
11985,The World Academy of Research in Science and Engineering,"Site No.6, 1st Street, Sridevi Nagar, Ganapathy Coimbatore Tamilnadu 641006 India",2018-04-04,5,5
12039,Universitas Muhammadiyah Gresik,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,5,5
12028,Biomedical Research Foundation,4461 Sourwood Ct. Harrisburg NC 28075 United States,2018-04-04,5,5
11904,Future Visions Journal,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,5,5
12358,e-Kafkas Egitim Arastirmalari Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,5,5
12380,"Life Science Alliance, LLC",950 Third Ave. Floor 2 New York NY 10022 United States,2018-04-04,5,5
11930,Revista Brasileira de Estudos em Seguranca Publica,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,4,1
12296,Institute for Linguistic Studies Russian Academy of Sciences,9 Tuchkov per. St Petersburg 199053 Russian Federation,2018-04-04,4,4
12281,TOBIDER,"Ek Bina, 5. Kat 506 nolu oda Cankaya Ankara 06100 Turkey",2018-04-04,4,4
12261,The Korean School Mathematics Society,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,4,4
11959,Qartuppi,"Villa Turca 17, Col. Villas del Mediterraneo Hermosillo Sonora 83220 Mexico",2018-04-04,4,4
12048,Current Research in Social Sciences,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,4,4
12024,Progedit - Progetti Editoriali srl,via R. De Cesare 15 P. IVA 04940800727 Bari 70122 Italy,2018-04-04,4,4
7402,Northeastern University Libraries,270 Snell Library 360 Huntington Library Boston MA 02115 United States,2018-04-04,4,3
12232,CMM,"Business Center Leonardo da Vinci Coimbra - iParque, Lote 3 Antanhol Coimbra 3040 - 540 Portugal",2018-04-04,4,4
11366,IJournals Publications,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,4,4
11949,Neadi TIS - Nucleo de Educacao a Distancia e Tecnologia da Informacao em Saude,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,4,4
14658,Allama Iqbal Open University,"ECE & ETED, Room# 117, ICT building Allama Iqbal Open University, H-8 Islamabad 44000 Pakistan",2018-04-04,4,4
12216,Russian Federal Centre of Forensic Science of the Ministry of Justice (RFCFS),"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,3,3
26237,Arachnologische Mitteilungen,Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States,2018-04-04,3,3
12302,Gramota Publishers,Post office box 4 Tambov 392003 Russian Federation,2018-04-04,3,3
12370,Engineered Science Publisher,337 Gwinhurst Rd. Knoxville TN 37934 United States,2018-04-04,3,3
11886,IJS Press,6 Windmill Street London W1T 2JB United Kingdom,2018-04-04,3,3
12367,Ankara Barosu Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,3,3
12394,International Journal of Automotive Science and Technology,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,3,3
11924,Navegando Publicacoes,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,2,2
6481,Online Journal of Analytic Combinatorics,"C/o Koninklijke Bibliotheek National Library of the Netherlands, PO Box 90407 National Library of the Netherlands, PO Box 90407 The Hague 2509 LK Netherlands",2018-04-04,2,0
11975,MIIGIAK,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,2,2
12342,Yolnat PE,"Sadovaya 3, 317 Ivanovo 153023 Russian Federation",2018-04-04,2,0
11878,NIST/OSAC,100 Bureau Drive MS6020 Bldg. 233/Rm. A155 Gaithersburg MD 20899 United States,2018-04-04,2,2
12151,Professional Edition Eastern Europe,Politechnichna 5a-2 Kyiv 03056 Ukraine,2018-04-04,2,2
12022,TAMAP,"Hasan Kalyoncu Universitesi, Rektorluk Binasi, Havaalani yolu uzeri 8 km. Gaziantep Sahinbey 27410 Turkey",2018-04-04,2,2
12375,Red.es,Pz Manuel Gomez Moreno S/N Ed Bronce ATT. EVA PRIETO. CIF-Q2891006E Madrid 28020 Spain,2018-04-04,2,2
12223,Al-Qadisiyah Journal for Engineering Sciences (QJES),"The University of Al-Qadisiyah, College of Engineering Addiwaniya 00964 Iraq",2018-04-04,2,2
84458,STEI Tazkia,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,2,2
681,Society for Endocrinology,"Euro House 22 Apex Court, Woodlands 22 Apex Court, Woodlands Bradley Stoke, Bristol BS32 4JT United Kingdom",2018-04-04,1,0
12167,Illinois State University,218E Milner Library Campus Box 8900 Normal IL 61761 United States,2018-04-04,1,1
12143,Nordregio,Box 1658 Stockholm SE-11186 Sweden,2018-04-04,1,1
12140,Exeliq Publishing,"12, Jalan Ketitir, Sungai Dua Gelugor Penang 11700 Malaysia",2018-04-04,1,1
15195,Societe Algerienne de Nutrition,Universite d'Oran1 Ahmed Ben Bella. BP 1524 El M'Naouer Laboratoire de Nutrition Clinique et MÃ©tabolique LNCM Oran 31000 Algeria,2018-04-04,1,1
12131,Bononia University Press,Via Ugo Foscolo 7 Bologna 40123 Italy,2018-04-04,1,1
12071,Harran Universitesi Ilahiyat Fakultesi Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,1,1
12363,Turk Tarim ve Doga Bilimleri Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,1,1
11921,Research Gateway Society,Flat NO: 588 Floor:3 Khokhar Mohalla Opposite Al-Noor Heights Hyderabad Sindh Pakistan,2018-04-04,1,1
12013,College Administration and Economics,University of Basrah Box 12 Basrah Iraq,2018-04-04,1,1
12408,APD SKEG,"30 Biopolis Street, #07-01 Matrix Singapore 138671 Singapore",2018-04-04,1,1
15202,International Technology and Science Publications,"RM101, MAPLE HOUSE,118 NIGH STREET PURLEY LONDON 2R82AD United Kingdom",2018-04-04,1,1
84520,Research Desk Inc,5404 S HEARSEY DR Austin TX 78744-3098 United Kingdom,2018-04-04,1,1
175115,Acibadem Universitesi Saglik Bilimleri Dergisi,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,1,1
15042,Onjourn Publishers Pvt. Ltd.,"#300, No.178, 2nd Floor, SV Layout,Hoodi Bangalore Karnataka 560048 India",2018-04-04,1,1
52718,Peak Health Center,"100 Los Gatos Saratoga Road, Suite A Los Gatos LA 95032 United States",2018-04-04,1,1
11966,Osmanli Bilim Arastirmalari,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,1,1
12300,Pakistan Journal of Botany,Botanical Garden University of Karachi Karachi 74600 Pakistan,2018-04-04,1,1
12190,Brazilian Journal of Analytical Chemistry,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,1,1
11885,Federal Reserve Bank of Atlanta,1 Memorial Drive Kansas City MO 64198 United States,2018-04-04,1,1
11990,Baghdad University College of Veterinary Medicine,Al-Karrada district Baghdad 47036 Iraq,2018-04-04,1,1
11897,International Journal of Exlibris,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,1,1
12361,Volcanica,"c/o Ghenima Begriche, Universite de Strasbourg Inst. de Physique du Globe the Strasbourg, 5 rue R. Descartes Strasbourg 67084 France",2018-04-04,1,1
11353,Perio J,43 Miqyas St. Manial Cairo Egypt,2018-04-04,1,1
11494,Revista Brasileira de Biometria,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,1,1
12248,"Ali Nihat Gokyigit Egitim, Saglik, Kultur, Sanat ve Dogal Varliklari Koruma Vakfi (ANG Vakfi)",Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,1,1
14961,Universidad Autonoma del Estado de Morelos,"Avenidad Universidad 1001, Col. Chamilpa Cuernavaca Morelos 62210 Mexico",2018-04-04,1,0
29609,"Empress Publishing, LLC","Rubzovskaya naereznya b.3., h.1, r.25 Moscow 105082 Russian Federation",2018-04-04,1,1
12299,Asociacion Sin Fines de Lucro Epistemonikos,391 Padre Mariano Santiago Metropolitana 7500015 Chile,2018-04-04,0,0
12278,Editorial de la Universidad de Granada,Colegio Maximo de Cartuja Campus de Cartuja s/n Granada 18071 Spain,2018-04-04,0,0
12298,Center for Promoting Ideas,"5/ka, PC Culture Housing Society Shyamoli, Ring Road Dhaka 1207 Bangladesh",2018-04-04,0,0
12294,"Professional Event, LLC","Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,0,0
11900,Al-Qadisiyah Journal of Pure Science,University of Qadisiyah University Street 20 Al-Qadisiyah 00964 Iraq,2018-04-04,0,0
12293,Research Institute of Ukrainian Studies,"Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,0,0
1498,Foundation for Cellular and Molecular Medicine,111 River Street Hoboken NJ 07030 United States,2018-04-04,0,0
12257,Korean Journal of Agricultural Management and Policy,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
1687,Emerging Health Threats Forum CIC,RipvÃ¤gen 7 Jarfalla 17564 Sweden,2018-04-04,0,0
12291,SHEE Prydniprovska State Academy of Civil Engineering and Architecture,"Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,0,0
12290,Plant Production Institute nd. a V.Ya. Yuriev of NAAS of Ukraine,"Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,0,0
11903,Journal of Electronic Science and Technology,Room 216 15 Fuxing Road Beijing 100038,2018-04-04,0,0
11899,Journal of Cultural and Critical Studies,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,0,0
2240,Medical Education Online,RipvÃ¤gen 7 Jarfalla 17564 Sweden,2018-04-04,0,0
2539,"Cases Network, Ltd.",233 Spring St. Attn: Joerg Schreiber New York NY 10013 United States,2018-04-04,0,0
12274,Uniwersytet Przyrodniczy we Wroclawiu,ul. C. K. Norwida 25 Wroclaw NIP: 896-000-53-54 50-375 Poland,2018-04-04,0,0
12149,International Journal of Computer Engineering and Applications,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,0,0
201448,Politeknik Keuangan Negara STAN,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
12272,African Performance Review APR,"AfTA, Department of Theatre and Performance, Goldsmiths University of London London SE14 6NW United Kingdom",2018-04-04,0,0
12266,Politeknik Negeri Lhokseumawe,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
131204,"Anestesia, Analgesia, Reanimacion",Roxlo 1499/601 Montevideo 11200 Uruguay,2018-04-04,0,0
12263,Universitas Bunda Mulia,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
12262,Universitas Nahdlatul Ulama Sumatera Utara,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
12259,Interregional Public Organization Glaucoma Society,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12406,EDIURCAMP,"Rua Vicente Stancato, 300 Campinas SP 13085475 Brazil",2018-04-04,0,0
260300,Turkish Journal of Engineering,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
12253,Pamukkale Universitesi Sosyal Bilimler Enstitusu Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
12217,Korea Dance Movement Psychotherapy Association,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
11929,Universidad Autonoma de Bucaramanga,"Av. Caracas #34-86, Of. 401 Bogota 220311 Colombia",2018-04-04,0,0
12239,Journal of Education and Future,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
11911,Euro-Asian Accrediting Association,"4366 Auburn Blvd, Se 3 Sacramento CA 95841 United States",2018-04-04,0,0
12251,Associacao Brasileira de Medicina e Cirurgia do Tornozelo e Pe (ABTPe),"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12112,Janus Sosiaalipolitiikan ja sosiaalityon tutkimuksen aikakauslehti,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
12211,INAKOS International Association of Korean Literacy and Cultural Studies,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,0,0
12230,The Association of Yeongju Language and Literature,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,0,0
11914,Czech Moravian Psychological Society,Kladenska 48 Prague 6 160 00 Czech Republic,2018-04-04,0,0
12227,"Secondary Education Institute, Kyungpook National University",Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,0,0
12225,FSBI Arctic and Antarctic Research Institute (FSBI AARI),"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
116602,Publishing House of National Academy Agrarian Sciences of Ukraine,54 Volodimirska Kyiv Ukraine 01030 Ukraine,2018-04-04,0,0
12089,OAIMDD - EcoZone Publishing House,Blvd. Prof. Dimitrie Mangeron 73 Iasi 700050 Romania,2018-04-04,0,0
12202,IJPBR,"Tiwaripur, Fatehpur Post - Hasanpur District Sultanpur Uttar Pradesh 227808 India",2018-04-04,0,0
12208,American Interventional Headache Society Annals of Headache Medicine,1970 N CLEVELAND MASSILLON RD # 705 Bath Ohio 44210 United States,2018-04-04,0,0
12201,Centro Cultural Justica Federal,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12203,Nordisk judaistik/Scandinavian Jewish Studies,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
11935,Anais Educon UFS,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12198,Fundacja General Elzbiety Zawackiej,"Archiwum i Muzeum Pomorskie Armii Krajowej oraz Wojskowej Sluzby Polek Podmurna 93,NIP 9561625127 Torun 87-100 Poland",2018-04-04,0,0
12220,CTOR Press,"129 Washington Street, Suite 300 Hoboken NJ 07030 United States",2018-04-04,0,0
12166,Uluslararasi Ticaret ve Ekonomi Arastirmalari Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
84226,Universitas Islam Nusantara,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
12164,Max Planck Institute for Foreign and International Criminal Law,"73, Guenterstalstrasse Freiburg DE - 79100 Germany",2018-04-04,0,0
12163,Mantar Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
12162,American Association of Legal Nurse Consultants,"330 N Wabash Ave, Ste 2000 Chicago IL 60611 United States",2018-04-04,0,0
40991,Korean Association of International Culture Exchange,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,0,0
201429,FSBSI Research Institute of Human Morphology,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
11989,Pakistan Institute of Developemnt Economics (PIDE),P.O Box 1091 Islamabad 44000 Pakistan,2018-04-04,0,0
12144,Edizioni Ca Foscari,Dorsoduro 3246 Venezia 30123 Italy,2018-04-04,0,0
12182,Business Style Publishers LLC,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12308,Gazi Publishing,Mebusevleri Mah. Onder Cad. 14/6 Ankara 06580 Turkey,2018-04-04,0,0
12141,Korean Institute of Smart Media,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
4385,Universidad de los Andes,Cra 1 No. 18-12 Bogata Colombia,2018-04-04,0,0
175193,Ural Branch of the RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12180,Innovative Research Developers and Publishers,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,0,0
12137,Universidade do Estado do Mato Grosso - UNEMAT,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12136,Neoplasia Research,Al-Musavir Crown Centre Suite 202 Gulshan-e-Iqbal Block 10A Karachi Pakistan,2018-04-04,0,0
133983,Science & Technology,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12289,Institute of Geological Sciences of the National Academy of Sciences of Ukraine,"Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,0,0
12334,Korea Institution and Economics Association,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,0,0
12134,Turkish Journal of Marketing,29 Ekim Mah. Turkan Saylan Cad. Mertkent Sitesi 2. Etap F Blok Kat:4 D.10 Nilufer Bursa Turkey,2018-04-04,0,0
12132,ECO Journal,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12129,Sananjalka,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
11857,Korean Science Education Society for the Gifted,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
12127,AFinLAn vuosikirja,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
12126,Kulttuurintutkimus,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
12125,Approaching Religion,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
12124,Tribologia - Finnish Journal of Tribology,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
12123,Historiska och litteraturhistoriska studier,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,0,0
49447,Indonesian Indovisi Institute,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
