grid_id_consolidated,pub_id
grid.418140.8,27e23c52
grid.7450.6,27e23c52
grid.411984.1,27e23c52
grid.411984.1,c8f4952c
grid.411984.1,c8f4952c
grid.411984.1,c8f4952c
grid.7450.6,ed8a7407
grid.7450.6,19fda980
grid.34980.36,6f9e27e6
grid.34980.36,6f9e27e6
grid.7450.6,6f9e27e6
grid.7450.6,6f9e27e6
grid.9531.e,6f9e27e6
grid.418140.8,dec4a06c
grid.7450.6,dec4a06c
grid.418140.8,dec4a06c
grid.418140.8,dec4a06c
grid.8385.6,dec4a06c
grid.411327.2,dec4a06c
grid.18919.38,dec4a06c
grid.32495.39,dec4a06c
grid.411984.1,a430e2ce
grid.411984.1,a430e2ce
grid.412970.9,a430e2ce
grid.411760.5,a430e2ce
grid.411984.1,ca27eb2f
grid.418140.8,ca27eb2f
grid.411984.1,ca27eb2f
grid.5252.0,ca27eb2f
grid.7450.6,ca27eb2f
NA,ca27eb2f
grid.5570.7,ca27eb2f
grid.419522.9,23d30885
grid.9764.c,23d30885
grid.418215.b,23d30885
grid.419522.9,23d30885
NA,23d30885
grid.470125.5,6e3ad01b
grid.418140.8,6e3ad01b
grid.452396.f,6e3ad01b
grid.7450.6,931b5d68
grid.7450.6,931b5d68
grid.7450.6,931b5d68
grid.7450.6,1064d5b1
grid.4563.4,1064d5b1
grid.7450.6,1064d5b1
grid.7450.6,1064d5b1
grid.11749.3a,1064d5b1
not_in_grid,e0aba68
grid.418140.8,e0aba68
grid.418140.8,773d1209
grid.438114.b,773d1209
grid.438114.b,773d1209
grid.7450.6,2800a4e7
grid.10253.35,2800a4e7
grid.5659.f,6e93b1a
grid.7450.6,6e93b1a
grid.419548.5,dc2e7ba9
grid.268433.8,dc2e7ba9
grid.419548.5,dc2e7ba9
grid.419548.5,dc2e7ba9
grid.4567.0,dc2e7ba9
grid.21107.35,dc2e7ba9
grid.419522.9,dc2e7ba9
grid.412468.d,c0ff2e23
grid.411984.1,c0ff2e23
not_in_grid,c0ff2e23
NA,c0ff2e23
grid.7450.6,61d2e87e
grid.411984.1,5d63d221
grid.411656.1,bce2109
grid.5216.0,bce2109
grid.7450.6,bce2109
grid.7450.6,bce2109
grid.7450.6,13a40673
grid.418140.8,13a40673
grid.7450.6,f6797b84
grid.411984.1,c77e2422
grid.419481.1,c77e2422
not_in_grid,c77e2422
grid.467607.4,c77e2422
grid.417570.0,c77e2422
not_in_grid,c77e2422
not_in_grid,c77e2422
grid.418301.f,c77e2422
NA,c77e2422
not_in_grid,c77e2422
grid.420061.1,c77e2422
grid.417815.e,c77e2422
grid.7450.6,5906e25a
grid.7450.6,5906e25a
grid.411941.8,5906e25a
grid.7450.6,5906e25a
grid.9764.c,5906e25a
grid.6936.a,56702355
grid.418140.8,56702355
grid.418140.8,64340169
grid.418140.8,64340169
grid.7450.6,64340169
grid.7548.e,64340169
grid.424247.3,64340169
grid.7450.6,64340169
grid.411984.1,91273ac6
grid.411984.1,91273ac6
grid.411984.1,91273ac6
grid.412970.9,91273ac6
grid.5253.1,91273ac6
grid.7450.6,fba34a81
grid.7450.6,fba34a81
grid.418928.e,fba34a81
grid.7450.6,fba34a81
NA,fba34a81
grid.419522.9,820c8966
NA,820c8966
grid.418928.e,820c8966
grid.470125.5,820c8966
NA,820c8966
grid.1957.a,820c8966
grid.1957.a,820c8966
grid.419522.9,820c8966
grid.419522.9,820c8966
grid.1957.a,820c8966
grid.7450.6,e22f200e
grid.7450.6,e22f200e
grid.7450.6,e22f200e
grid.418457.b,e22f200e
grid.411941.8,e22f200e
grid.452396.f,e22f200e
not_in_grid,ec61e917
grid.418140.8,ec61e917
grid.7700.0,621d65f0
grid.7497.d,621d65f0
grid.418140.8,621d65f0
grid.418095.1,621d65f0
grid.4491.8,621d65f0
NA,621d65f0
grid.213917.f,621d65f0
grid.7450.6,221e9466
grid.7450.6,cb90c508
grid.10423.34,cb90c508
grid.417306.7,501e5f1
grid.8404.8,501e5f1
grid.471390.8,501e5f1
grid.241116.1,501e5f1
grid.411984.1,501e5f1
grid.411984.1,501e5f1
NA,501e5f1
grid.7450.6,f396753a
grid.418140.8,81b6f38f
grid.424247.3,81b6f38f
grid.7450.6,81b6f38f
grid.6363.0,e9b8d66c
grid.6363.0,e9b8d66c
grid.6363.0,e9b8d66c
grid.7708.8,e9b8d66c
grid.418140.8,e9b8d66c
grid.419522.9,735c1575
grid.5802.f,735c1575
NA,735c1575
grid.410567.1,735c1575
grid.418140.8,5920f3c0
grid.266623.5,5920f3c0
grid.473715.3,5920f3c0
grid.419722.b,5920f3c0
grid.425902.8,5920f3c0
grid.418140.8,e5f3f706
grid.7345.5,e5f3f706
NA,e5f3f706
grid.7450.6,e5f3f706
grid.411984.1,e5f3f706
grid.411984.1,2c7c3b49
grid.411984.1,2c7c3b49
grid.7700.0,2c7c3b49
NA,2c7c3b49
grid.83440.3b,2c7c3b49
grid.7384.8,595701e7
grid.7450.6,595701e7
grid.9018.0,595701e7
grid.5333.6,da20b0b
grid.26999.3d,da20b0b
grid.418140.8,da20b0b
grid.418140.8,e2df9ea8
grid.266623.5,e2df9ea8
grid.411984.1,6f4d338a
grid.410607.4,6f4d338a
grid.410607.4,6f4d338a
grid.412468.d,b9a549d7
grid.411984.1,b9a549d7
not_in_grid,b9a549d7
not_in_grid,b9a549d7
grid.411984.1,bac1e523
grid.411984.1,bac1e523
grid.410607.4,bac1e523
grid.418140.8,93563fe8
grid.418615.f,93563fe8
grid.411984.1,4ca7b6e7
grid.411984.1,4ca7b6e7
grid.411941.8,4ca7b6e7
grid.5252.0,4ca7b6e7
NA,4ca7b6e7
not_in_grid,78157e38
grid.411984.1,78157e38
grid.411984.1,78157e38
grid.411984.1,78157e38
grid.7450.6,eac02e50
grid.418140.8,75a34c3f
grid.418140.8,75a34c3f
grid.7450.6,75a34c3f
grid.411984.1,75a34c3f
grid.418159.0,75a34c3f
grid.7450.6,8af4414d
grid.418140.8,8af4414d
grid.418140.8,8af4414d
grid.451388.3,8af4414d
grid.418140.8,8af4414d
grid.470125.5,8af4414d
grid.418140.8,8af4414d
grid.5330.5,c8b43a7c
grid.419522.9,c8b43a7c
grid.419522.9,c8b43a7c
grid.5949.1,3f38b9ac
grid.5949.1,3f38b9ac
grid.7450.6,3f38b9ac
NA,3f38b9ac
grid.411984.1,f260b67
grid.418140.8,f260b67
grid.7450.6,f7a16cfe
grid.116068.8,f7a16cfe
grid.133342.4,f7a16cfe
grid.12380.38,f7a16cfe
grid.5252.0,f7a16cfe
grid.5252.0,f7a16cfe
grid.5335.0,f7a16cfe
grid.418140.8,c4c80966
grid.5252.0,c4c80966
grid.5252.0,c4c80966
grid.419522.9,ba0d9774
grid.47100.32,ba0d9774
grid.410443.6,ba0d9774
grid.7450.6,ba0d9774
grid.47100.32,ba0d9774
grid.474782.a,e49eddb
grid.418140.8,e49eddb
NA,e49eddb
grid.7450.6,e1803303
grid.418140.8,e1803303
grid.7450.6,3d9b6da2
grid.418208.7,3d9b6da2
grid.411097.a,3d9b6da2
grid.469954.3,3d9b6da2
grid.5330.5,3d9b6da2
grid.37828.36,a60a2fb4
grid.7450.6,a60a2fb4
grid.418140.8,a6afecaa
grid.7450.6,5d6f3cac
grid.9647.c,5d6f3cac
grid.418140.8,5d6f3cac
not_in_grid,5d6f3cac
not_in_grid,5d6f3cac
grid.411984.1,5d6f3cac
grid.418140.8,5d6f3cac
grid.4280.e,5d6f3cac
grid.4280.e,5d6f3cac
grid.5252.0,5d6f3cac
grid.7450.6,c5f520e8
grid.7450.6,c5f520e8
grid.418140.8,c5f520e8
grid.411984.1,20dadb0d
grid.470125.5,20dadb0d
NA,20dadb0d
grid.10251.37,20dadb0d
grid.470125.5,20dadb0d
grid.411112.6,20dadb0d
grid.7450.6,5bad9953
grid.17788.31,5bad9953
grid.411984.1,63b8bdcf
grid.411984.1,63b8bdcf
grid.418140.8,63b8bdcf
grid.419522.9,63b8bdcf
grid.411984.1,9a9d50fc
grid.418140.8,9a9d50fc
grid.418140.8,9a9d50fc
grid.10548.38,9a9d50fc
grid.411984.1,9a9d50fc
grid.5252.0,9a9d50fc
grid.5963.9,9a9d50fc
grid.5963.9,9a9d50fc
grid.26999.3d,90ca51f1
grid.419082.6,90ca51f1
grid.418140.8,90ca51f1
grid.419082.6,90ca51f1
grid.7450.6,5eb39817
grid.418140.8,cd9095f3
grid.7450.6,cd9095f3
grid.411984.1,cd9095f3
grid.418140.8,cd9095f3
grid.18887.3e,127708fd
grid.18887.3e,127708fd
grid.4305.2,127708fd
grid.273335.3,127708fd
grid.21107.35,127708fd
grid.419522.9,127708fd
grid.4711.3,127708fd
grid.411984.1,e35ecf9f
not_in_grid,e35ecf9f
grid.7450.6,5f47b56e
grid.418140.8,94c25dba
grid.4444.0,e7fc640
grid.5805.8,e7fc640
grid.116068.8,e7fc640
grid.411081.d,e7fc640
grid.411984.1,e7fc640
grid.7450.6,ed1482db
grid.5949.1,ed1482db
grid.418140.8,ed1482db
grid.7450.6,ed1482db
grid.7450.6,ed1482db
grid.7839.5,ed1482db
grid.7450.6,ed1482db
grid.7450.6,6aad3622
grid.7450.6,61737646
grid.418140.8,86a5a13
grid.5252.0,86a5a13
grid.5252.0,86a5a13
grid.418140.8,5b2575a4
grid.7450.6,5b2575a4
grid.189747.4,5b2575a4
NA,5b2575a4
grid.7450.6,d631ff78
grid.420105.2,12194f52
grid.411984.1,12194f52
grid.7450.6,12194f52
grid.418140.8,12194f52
grid.7450.6,66f15b4b
grid.7450.6,66f15b4b
grid.5801.c,66f15b4b
grid.7450.6,d5ea6854
grid.418140.8,d5ea6854
grid.9619.7,be9a84bf
grid.7597.c,be9a84bf
not_in_grid,be9a84bf
grid.12136.37,be9a84bf
grid.412225.2,be9a84bf
grid.12136.37,be9a84bf
grid.419045.d,be9a84bf
not_in_grid,be9a84bf
grid.470125.5,be9a84bf
grid.416166.2,3093ef7d
NA,3093ef7d
grid.17091.3e,3093ef7d
grid.17091.3e,3093ef7d
grid.17091.3e,3093ef7d
grid.419522.9,3093ef7d
grid.418140.8,73459237
grid.7450.6,73459237
grid.411984.1,a62c2989
grid.7700.0,a62c2989
grid.411984.1,a62c2989
grid.10423.34,a62c2989
NA,a62c2989
grid.411030.7,c10b0b24
grid.7450.6,c10b0b24
grid.11135.37,c10b0b24
grid.11135.37,c10b0b24
grid.418140.8,838beafd
grid.418140.8,8142b580
grid.9619.7,a2653267
grid.9619.7,a2653267
grid.214572.7,a2653267
grid.214572.7,a2653267
NA,a2653267
grid.470125.5,a2653267
NA,a5e365
grid.9619.7,53f2ba1e
grid.9619.7,53f2ba1e
grid.7450.6,53f2ba1e
grid.418140.8,9c66ffdb
grid.470125.5,de956310
grid.7450.6,de956310
grid.411095.8,de956310
grid.7450.6,28ec22d2
grid.424048.e,28ec22d2
grid.7450.6,28ec22d2
grid.411984.1,a6d05136
grid.411984.1,a6d05136
grid.7450.6,a6d05136
grid.411984.1,a6d05136
grid.410712.1,79d93613
grid.7450.6,79d93613
grid.7450.6,fd91539
grid.7450.6,26fe3b9f
grid.5398.7,26fe3b9f
grid.419522.9,26fe3b9f
NA,26fe3b9f
grid.5718.b,1eefff53
grid.411781.a,1eefff53
grid.419656.9,1eefff53
grid.7450.6,1eefff53
grid.7450.6,e576b8db
grid.7450.6,3061179c
grid.7450.6,3061179c
NA,3061179c
grid.46699.34,3061179c
grid.4714.6,874527c5
grid.4714.6,874527c5
grid.421662.5,874527c5
grid.421662.5,874527c5
grid.7445.2,874527c5
grid.7445.2,874527c5
grid.7445.2,874527c5
grid.7450.6,874527c5
grid.418032.c,874527c5
grid.6363.0,874527c5
grid.6363.0,874527c5
grid.6363.0,874527c5
grid.6190.e,874527c5
grid.6190.e,874527c5
grid.6190.e,874527c5
NA,874527c5
grid.266100.3,874527c5
grid.7429.8,874527c5
grid.412041.2,874527c5
grid.8379.5,874527c5
grid.5570.7,874527c5
grid.7445.2,874527c5
grid.428397.3,874527c5
grid.410724.4,874527c5
grid.419491.0,874527c5
NA,874527c5
grid.4714.6,874527c5
grid.418140.8,21400c0d
grid.21925.3d,21400c0d
grid.418140.8,49e5c4c1
grid.5252.0,49e5c4c1
grid.5252.0,49e5c4c1
grid.411984.1,c064acd3
NA,c064acd3
grid.418140.8,f39f7581
grid.411984.1,f39f7581
grid.411984.1,f39f7581
grid.4444.0,cb51858f
grid.412041.2,cb51858f
grid.462202.0,cb51858f
grid.10992.33,cb51858f
grid.419954.4,cb51858f
grid.411984.1,cb51858f
NA,cb51858f
grid.418140.8,da131648
grid.411984.1,da131648
grid.419522.9,c9b6cfe1
grid.5252.0,2e3075d6
grid.5252.0,2e3075d6
grid.5252.0,2e3075d6
grid.418140.8,2e3075d6
NA,2e3075d6
grid.7450.6,e559d4d2
grid.5719.a,e559d4d2
grid.418140.8,be6f72d5
grid.418140.8,be6f72d5
grid.5771.4,be6f72d5
grid.411984.1,be6f72d5
grid.6738.a,be6f72d5
grid.7450.6,be6f72d5
grid.7450.6,be6f72d5
grid.411984.1,231ef58a
not_in_grid,231ef58a
grid.7450.6,ac98affd
NA,ac98affd
grid.37828.36,ac98affd
grid.419522.9,316d9ff6
grid.411984.1,316d9ff6
grid.5399.6,93c2cc4b
grid.411984.1,f854594d
grid.477349.a,f854594d
grid.411984.1,f854594d
grid.452396.f,f854594d
grid.6363.0,f854594d
grid.7450.6,8a7c7ace
grid.7450.6,e4477d71
grid.7450.6,e4477d71
grid.7450.6,e4477d71
grid.7450.6,e4477d71
grid.445003.6,e4477d71
grid.7683.a,e4477d71
grid.9026.d,e4477d71
grid.5398.7,e4477d71
grid.5342.0,e4477d71
grid.10423.34,76942eaf
grid.7450.6,76942eaf
NA,657242e5
grid.411984.1,262bbcff
grid.411941.8,262bbcff
grid.411984.1,262bbcff
grid.411984.1,262bbcff
grid.6363.0,e8da013b
grid.6363.0,e8da013b
grid.411984.1,e8da013b
grid.411984.1,e8da013b
grid.411984.1,e8da013b
grid.6363.0,e8da013b
grid.7450.6,9fdd7508
grid.418140.8,9fdd7508
grid.5333.6,561c3649
grid.5333.6,561c3649
grid.8515.9,561c3649
grid.9851.5,561c3649
grid.8515.9,561c3649
grid.8591.5,561c3649
grid.5333.6,561c3649
grid.5611.3,561c3649
grid.418140.8,561c3649
not_in_grid,561c3649
grid.8515.9,561c3649
grid.411984.1,a8e3c900
grid.7450.6,a8e3c900
grid.411984.1,a8e3c900
grid.413448.e,a8e3c900
grid.411984.1,a8e3c900
grid.424247.3,a8e3c900
grid.15781.3a,9910d85a
grid.452396.f,4b75db45
grid.411984.1,7ba00324
grid.418140.8,7ba00324
grid.7450.6,35a1884a
grid.7450.6,f0e33b21
grid.7450.6,f0e33b21
grid.7450.6,f0e33b21
grid.411984.1,3d21144f
NA,3d21144f
grid.411984.1,3d21144f
grid.411984.1,3d21144f
grid.418140.8,c88ac01e
grid.9681.6,c88ac01e
grid.9681.6,c88ac01e
grid.470125.5,2810f09c
grid.470125.5,2810f09c
grid.411984.1,60e3f680
grid.452396.f,60e3f680
grid.418140.8,c5b2a003
grid.411984.1,c5b2a003
grid.411984.1,b16d9d9
grid.7450.6,b16d9d9
grid.6190.e,b16d9d9
grid.7450.6,e3b6adc4
NA,cb72deb3
grid.411984.1,dc660240
grid.411984.1,dc660240
grid.7450.6,47f74056
grid.168010.e,1afa9970
grid.5600.3,1afa9970
grid.418140.8,1afa9970
grid.413104.3,1afa9970
grid.7708.8,1afa9970
grid.26790.3a,1afa9970
grid.477500.1,1afa9970
grid.25879.31,1afa9970
grid.418140.8,ec2500c8
grid.8385.6,ec2500c8
NA,ec2500c8
grid.418140.8,ec2500c8
grid.418140.8,ec2500c8
grid.418140.8,53e5660d
grid.8385.6,53e5660d
NA,53e5660d
grid.418140.8,53e5660d
grid.418140.8,53e5660d
grid.411937.9,39ad0154
grid.16753.36,39ad0154
grid.451012.3,39ad0154
grid.83440.3b,39ad0154
grid.6363.0,39ad0154
grid.46699.34,39ad0154
grid.150338.c,39ad0154
grid.26999.3d,39ad0154
grid.7692.a,39ad0154
grid.425196.d,39ad0154
grid.411984.1,39ad0154
grid.5012.6,39ad0154
grid.5808.5,39ad0154
grid.5570.7,39ad0154
grid.421662.5,39ad0154
grid.7445.2,39ad0154
grid.5379.8,39ad0154
grid.6324.3,39ad0154
grid.7122.6,39ad0154
grid.9851.5,39ad0154
grid.413861.9,39ad0154
grid.410443.6,39ad0154
grid.5608.b,39ad0154
grid.5608.b,39ad0154
grid.7605.4,39ad0154
grid.34477.33,39ad0154
grid.411414.5,39ad0154
grid.418101.d,39ad0154
grid.7692.a,39ad0154
grid.6190.e,39ad0154
grid.410706.4,39ad0154
grid.7450.6,a45e70f9
not_in_grid,a45e70f9
grid.411760.5,a45e70f9
grid.7450.6,1cc3a6c7
grid.7450.6,327fc68f
grid.5718.b,327fc68f
grid.5252.0,eede9873
grid.7450.6,75d21f02
grid.37828.36,f7d41647
grid.37828.36,f7d41647
grid.7450.6,f7d41647
not_in_grid,d76d4b02
grid.411327.2,4c6532a0
grid.8379.5,4c6532a0
grid.7450.6,4c6532a0
grid.7450.6,4efcac07
grid.7450.6,4efcac07
grid.7450.6,8e21ffe3
